,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Carol Hall's Kitchen,Fort Bragg,CA,https://carolhallskitchen.com/,707-961-1422,,Own-brand small-batch pepper jellies; jams; sweet butters; mustards; marinades and sauces,"Live carolhallskitchen.com is a consumer shop for handmade Mendocino jellies made since 1985. Contact and About pages describe in-house small-batch production of the Carol Hall's Kitchen line. No co-pack, private-label, or contract-manufacturing offer on retrieved pages. Seed hotpepperjelly.com HTTPS fails TLS; HTTP lander is a click-through stub.",,,,unknown,https://carolhallskitchen.com/; https://carolhallskitchen.com/pages/about-us; https://carolhallskitchen.com/pages/contact-us; http://www.hotpepperjelly.com/; https://www.pickyourown.org/copackers-California.php,2026-08-26 00:00:00,EXCLUDE,5,brand_only; not_a_copacker; website_corrected; seed_phone_unused; seed_email_unused; daily_merge_row,"Seed name Carol Hall's Hot Pepper Jelly Company is the same Fort Bragg kitchen now branded Carol Hall's Kitchen at 890 D North Franklin Street. Live phones 707-961-1422 and 800-892-4823. Seed 866-737-7379, 707-961-1899, and hall@mcn.org unused. PickYourOwn still lists copack for jams and jellies; that offer is not on the company site. Do not list as a founder co-packer.",Carol Hall's Kitchen,carol hall's kitchen|fort bragg|CA
1,"Garry Packing, Inc. (Garry's Country Store)",Del Rey,CA,https://garryscountrystore.com/,800-248-2126,info@garrypacking.com,Own-brand dried fruit; nuts; fruit and nut mixes; chocolate and confection gift packs,"Live garryscountrystore.com is the 1952 Garry family dried-fruit gift-pack retailer at 11272 E. Central Ave, Del Rey. About page describes packing fruit and nuts as a family gift-pack business. No co-pack, private-label, or contract-bagging offer on retrieved pages. Seed garrypacking.com does not resolve.",Retail gift packs and bulk bags (own brand),,,unknown,https://garryscountrystore.com/; https://garryscountrystore.com/pages/about; https://garryscountrystore.com/pages/contact; https://ucfoodsafety.ucdavis.edu/sites/g/files/dgvnsk7366/files/inline-files/240926.pdf,2026-08-26 00:00:00,EXCLUDE,5,brand_only; not_a_copacker; website_corrected; seed_website_dead; copack_not_on_site,"2015 CLFP PDF listed Garry Packing as kosher chocolate/dried-fruit copack. Live identity is Garry's Country Store gift packs. Contact prints 800-248-2126, 559-888-2126, and info@garrypacking.com. Seed kosher unused (not on retrieved pages). Do not list as a founder co-packer.","Garry Packing, Inc.","garry packing, inc.|del rey|CA"
2,Gramercy Bakery LLC,Las Vegas,NV,https://www.gramercybakery.com/,310-787-8028,sales@gramercybakery.com,"Clean-label bars (granola, nut/seed, protein, energy, fruit/date, functional); cookies (baked, frozen dough, refrigerated dough, mini, jumbo, sandwich); granola","Natural-foods contract manufacturer and private-label baker. Site lists extruded, slab, baked, unbaked/raw, and cold-formed bar work; cookie and granola production; in-house or partner formulation. Partners with startups through established brands. SQF facility in Las Vegas.",Granola: snack packs; retail bags 3 oz to 15 oz+; bulk 10 lb to 50 lb; foodservice. Bar and cookie formats not itemized beyond product types.,,SQF; GFCO gluten-free; Earth Kosher; Certified Organic (SCS Global Services),co-manufacturer,https://www.gramercybakery.com/; https://www.gramercybakery.com/about; https://www.gramercybakery.com/services-1; https://www.gramercybakery.com/contact; https://www.pickyourown.org/copackers-California.php,2026-08-26 00:00:00,VERIFIED,5,city_corrected_las_vegas; state_corrected_NV; seed_city_torrance_unused; published_certs; no_published_moq,"Seed city Torrance CA is outdated. Contact and About print 7175 S Belcastro Street Unit 101, Las Vegas, NV 89113 with the seed phone 310-787-8028 and sales@gramercybakery.com. Emerging-startup language is on the About page. MOQ not published. Hemp appears only as a granola/bar inclusion example, not as a cannabis CMO.",Gramercy Bakery LLC,gramercy bakery llc|las vegas|NV
3,Stapleton-Spence Packing Company,Gridley,CA,,,,"Dried plums/prunes; prune concentrates, purees, and juices; other dried fruit (directory and LinkedIn descriptions; not confirmed on a live company site)","Seed stapletonspence.com and stapleton-spence.com do not resolve. LinkedIn still describes a Gridley packer of prune concentrates/juices with private-label and co-pack of fruit, juice, and beverages. Copack is not confirmed on a retrieved company URL.",,,,unknown,https://ucfoodsafety.ucdavis.edu/sites/g/files/dgvnsk7366/files/inline-files/240926.pdf; https://www.linkedin.com/company/stapleton-spence-packing-company,2026-08-26 00:00:00,NEEDS_REVIEW,2,dead_website; seed_website_dns_fail; copack_not_on_company_site; seed_phone_unused; seed_email_unused,2015 CLFP listed bottling/bagging/canning/aseptic at Gridley with 408-297-8815 and bstapleton@stapleton-spence.com. Those contacts and the seed website are unused because no live company site was retrieved. Do not import until a working URL restates copack. Hold.,Stapleton-Spence Packing Company,stapleton-spence packing company|gridley|CA
4,SupHerb Farms,Turlock,CA,https://supherbfarms.com/,209-633-3600,,IQF culinary herbs; IQF specialty vegetables; specialty vegetable purees; culinary pastes and blends; culinary sauces; fresh basil slurry (own ingredient lines for foodservice and manufacturers),"Live site is an IQF herb and specialty-vegetable ingredient brand for foodservice operators and industrial food manufacturers. Custom solutions and grocery-perimeter pouching are for SupHerb ingredients, not third-party co-pack of a founder's recipe. No co-pack or private-label manufacturing offer on retrieved pages.",Foodservice and industrial ingredient packs; grocery-perimeter pouches (own ingredients),,SQF (footer mark on retrieved pages),unknown,https://supherbfarms.com/; https://supherbfarms.com/about/; https://ucfoodsafety.ucdavis.edu/sites/g/files/dgvnsk7366/files/inline-files/240926.pdf,2026-08-26 00:00:00,EXCLUDE,5,ingredient_supplier; not_a_copacker; seed_email_unused; still_claims_copack_no,2015 CLFP listed this plant; seed already noted still_claims_copack=no. Live Turlock site matches. Seed email custserv@supherbfrms.com unused (typo domain). Phone 209-633-3600 is on the site. Do not list as a founder co-packer.,SupHerb Farms,supherb farms|turlock|CA
5,Valley Fig Growers,Fresno,CA,https://valleyfig.com/,559-237-3893,info@valleyfig.com,"California dried figs (Blue Ribbon, Orchard Choice, Sun-Maid); fig paste and concentrate; diced/sliced figs; date/prune/raisin concentrates (wind-down inventory)","Grower cooperative announcing closure. Closure page states Valley Fig Growers is closing on July 31, 2026; ecommerce already closed; customer service through that date. Industrial/foodservice ingredient pages remain, but there is no co-pack or private-label offer. Do not revive.",Retail cups and bags; bulk industrial fig ingredients (while inventory lasts),,,unknown,https://valleyfig.com/; https://valleyfig.com/closure-announcement/; https://valleyfig.com/our-story/; https://ucfoodsafety.ucdavis.edu/sites/g/files/dgvnsk7366/files/inline-files/240926.pdf,2026-08-26 00:00:00,EXCLUDE,5,closing_2026-07-31; not_a_copacker; seed_certs_unused; seed_email_unused,Closure announcement is on the company homepage and a dedicated page. Phone 559-237-3893 ext 100 and info@valleyfig.com are printed there. Seed lcain@valleyfig.com unused. Seed gluten-free/kosher/organic unused. Do not import a closing co-op as a founder co-packer.,Valley Fig Growers,valley fig growers|fresno|CA
6,AVA Manufacturing LLC,Denver,CO,https://www.avamanufacturing.com/,,,Baked products; bake mixes; bulk material converting (third-party/directory descriptions of the expired site),"Official avamanufacturing.com returns Squarespace Website Expired (404). Cached/third-party copies described a gluten-free, peanut-free, kosher bakery co-manufacturer founded by Andrea Blau at 4220 Carson St Suite 102, Denver. Copack is not confirmed on a live company URL.",,,,unknown,https://www.avamanufacturing.com/; https://www.avamanufacturing.com/about-us; https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,2026-08-26 00:00:00,NEEDS_REVIEW,3,expired_squarespace; seed_phone_unused; seed_email_unused; copack_not_on_live_site,"Colorado copack sheet listed baked products with Andrea Blau, 720-277-9764, andrea@avamanufacturing.com. Those contacts unused because the official site is expired. Do not import until a working URL restates co-manufacturing. Hold.",AVA Manufacturing LLC,ava manufacturing llc|denver|CO
7,Mineralife Nutraceuticals LLC,Colorado Springs,CO,https://www.mycustommanufacturer.com/,,,"Dietary supplement capsules, powder tubs, and liquid tinctures; white-label nutraceuticals; CBD/hemp products (company and founder materials)","Live mycustommanufacturer.com is an NSF cGMP supplement CMO (toll fill, custom, white label) under 21 CFR Part 111. Seed mylabelcbd.com does not resolve. This is nutraceutical/CBD manufacturing, not conventional food/bev co-pack.",,"White-label catalog typical entry 250 units per SKU; toll fill typical entry 5000 units per SKU (published on mycustommanufacturer.com; supplement units, not food)",FDA registered; NSF 455-2 cGMP; NSF Certified for Sport (on mycustommanufacturer.com),unknown,https://www.mycustommanufacturer.com/; https://www.pickyourown.org/copackers-Colorado.php,2026-08-26 00:00:00,EXCLUDE,5,cannabis_cbd; nutraceutical_not_food; seed_website_dns_fail; seed_phone_unused; seed_email_unused,"Seed trap confirmed. PickYourOwn listed liquid vitamins/soft gels via mylabelcbd.com. Canonical manufacturer site is supplements and CBD, not grocery food. Seed 719-219-8111 and customerservice@mineralifeonline.com unused. Keep out of food/bev import.",Mineralife Nutraceuticals LLC,mineralife nutraceuticals llc|colorado springs|CO
8,Ready Foods,Denver,CO,https://www.readyfoods.biz/,,info@readyfoods.biz,"Kettle-cooked soups, sauces (including cheese sauces and queso), grains and beans; frozen and fresh bulk foodservice items; Ready Foods / Marco's stocked line","Family-owned Denver contract manufacturer and co-packer since 1972. Published co-manufacture page: kettle and immersion cooking, recipe scale-up, R&D at no added cost, glass-free facility, quick-chilled fresh and frozen items. Does not make shelf-stable foods. Ideal partners described as multi-unit restaurant, high-volume foodservice, or retail brands needing bulk packaging.",Pouches; bulk packs described as 5-pound or less bags; frozen hold up to six months (stocked line). Custom co-pack formats otherwise not itemized.,,"SQF Level 2; BRC; facility audits listed: Costco, FDA, USDA, CDPHE, United States Military",co-manufacturer,https://www.readyfoods.biz/; https://www.readyfoods.biz/private-label; https://www.readyfoods.biz/about-us; https://www.readyfoods.biz/quality-kitchens; https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,2026-08-26 00:00:00,VERIFIED,5,published_copack; industrial_foodservice_fit; no_published_moq; seed_phone_unused; seed_email_scrape_error,Co-manufacture offer is on readyfoods.biz/private-label. About page prints info@readyfoods.biz. Seed phone 303-892-5861 not found on retrieved pages (contact view was thin). Seed email info@readyfoods.bizphone is a scrape error. Steep for a first-jar founder; better for later-stage or foodservice volume. MOQ not published.,Ready Foods,ready foods|denver|CO
9,Two Moms in the Raw (Soul Sprout),Longmont,CO,,,,"Historical own-brand sprouted granola, nut bars, crackers, cereal, and truffles (2016 Soul Sprout rebrand; not confirmed operating)","Seed twomomsintheraw.com does not resolve. twomoms.com returns an empty 114-byte response. 2016 trade press documented a brand rebrand to Soul Sprout after investor takeover, not a co-packer. PickYourOwn already noted possible 2022 closure. No live company manufacturing offer.",,,,unknown,https://www.pickyourown.org/copackers-Colorado.php; https://www.foodnavigator-usa.com/Article/2016/10/05/Two-Moms-in-the-Raw-rebrands-as-Soul-Sprout-for-broader-appeal/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; dead_website; rebranded_soul_sprout; seed_phone_unused; seed_email_unused; do_not_revive,"Seed trap confirmed: brand-only snack company, not a co-packer. Original site gone. Do not revive as Soul Sprout either without a live copack URL. Seed 720-221-8555 and mike@twomomsintheraw.com unused.",Two Moms in the Raw,two moms in the raw|longmont|CO
