,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Springfield Creamery (Nancy's Probiotic Foods),Eugene,OR,https://nancysyogurt.com/,541-689-2911,,"Yogurt; kefir; cottage cheese; cultured cream cheese; sour cream (Nancy's brand, including organic and grass-fed lines)","Live nancysyogurt.com is a consumer brand shop for the Kesey family's Springfield Creamery. No co-pack, private-label, or contract-manufacturing offer on retrieved pages. 2023 Capital Press reported expanding co-pack as a supplementary revenue stream; that offer is not on the company site.",,,,brand with co-pack mention,https://nancysyogurt.com/; https://nancysyogurt.com/our-creamery/; https://nancysyogurt.com/contact/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,brand_only; copack_not_on_site; seed_typo_springfiled; seed_email_unused; oda_directory_only_copack; news_mentions_copack,"Seed name Springfiled Creamery is Springfield Creamery, the Eugene plant behind Nancy's Probiotic Foods. Contact page prints Springfield Creamery (541) 689-2911. Seed email blake@nancysyogurt.com unused. Seed Weekly Runs MOQ and Kosher/Non-GMO/NSF/Organic/SQF Level 2 unused (not on retrieved pages). Do not list as a founder co-packer from the brand site.",Springfield Creamery,springfield creamery|eugene|OR
1,Squirrel and Crow Foods,Portland,OR,https://eattempeh.com/,,,"Soy-free tempeh (own brand; lentil, chickpea, and similar unconventional varieties on third-party listings)",Live eattempeh.com is a thin lander for a specialty manufacturer of its own soy-free tempeh in Portland. No co-pack or private-label offer on retrieved pages.,,,,unknown,https://eattempeh.com/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,4,brand_only; not_a_copacker; seed_phone_unused; seed_email_unused; oda_directory_only_copack; thin_site,ODA locator listed fermentation/tempeh co-pack with Low MOQ. That offer is not on the live site. Seed phone 404-966-7162 and squirrelandcrowfoods@gmail.com unused. Do not list as a founder co-packer.,Squirrel and Crow Foods,squirrel and crow foods|portland|OR
2,TMK Creamery,Canby,OR,https://tmkcreamery.com/,,,Farmstead cheese; ice cream; whey-upcycled Cowcohol vodka (own retail brand),"Live tmkcreamery.com is a farm-store and distillery merch shop with weekend open dates. No co-pack, private-label, or contract-manufacturing offer on retrieved pages.",Retail bottles (375 ml vodka listed),,,unknown,https://tmkcreamery.com/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,brand_only; farm_direct_retail; distillery_adjacent; seed_phone_unused; seed_email_unused; oda_directory_only_copack,ODA locator listed dairy/ice cream/whey/cheese co-pack. Live site is a Canby farmstead creamery and TMK Distillery retail shop. Seed phone 503-887-9286 and tessastuedli@gmail.com unused. Do not list as a founder co-packer.,TMK Creamery,tmk creamery|canby|OR
3,Tillamook Bay Cannery,Garibaldi,OR,https://tillamookbaycannery.com/,971-403-0753,,Tinned albacore tuna and coho/chinook salmon; custom seafood canning of customer-supplied catch,"Family micro-cannery with published seafood co-packing: filleting, vacuum-packing, raw pack (no pre-cook), smoked pack, machine or manual labeling, boxing, and storage. Also sells its own retail tinned-fish line.",7.5 oz cans (307x200.25); vacuum-sealed bags,200 lb minimum cut weight per batch (about 400 cans),,co-packer,https://tillamookbaycannery.com/; https://tillamookbaycannery.com/seafood-co-packing; https://tillamookbaycannery.com/our-cannery; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,VERIFIED,5,city_corrected_garibaldi; seed_phone_unused; seed_email_unused; published_moq; seed_certs_unused,"Plant is at 500 Biak Ave Suite A, Garibaldi, not the seed city Tillamook. Live phone 971-403-0753. Seed 503-812-6911 and ccoon1675@gmail.com unused. Seed HACCP/GMP unused. Published 200 lb cut-weight floor and per-can prices on the seafood co-packing page. Small-run signal is real for a founder with fish to pack; not a general sauce/beverage co-packer.",Tillamook Bay Cannery,tillamook bay cannery|garibaldi|OR
4,Yellow Emperor,Eugene,OR,https://yellowemperor.com/,,newprojects@yellowemperor.com,Liquid vitamins; herbal tinctures; nutraceuticals; dietary supplements; personal care and pet-care liquids (not conventional food/bev),"Live yellowemperor.com is a GMP liquid contract manufacturer for vitamins, herbal tinctures, extracts, nutraceuticals, private-label and white-label liquids, plus bottling and labeling. Food/bev-only rule: not a conventional food co-packer.",Bottles (fill/label/packaging offered; sizes unpublished),,Certified Organic Processor; GMP Certified Liquid Processor; Certified Benefit Organization,co-manufacturer,https://yellowemperor.com/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,nutraceutical_not_food; herbal_tcm; not_conventional_food; seed_moq_unused; seed_certs_nsf_halal_unused,"Seed trap confirmed: herbal/TCM and supplement CMO, not conventional food/bev co-pack. Seed 2,500-unit MOQ and NSF/Halal unused (not on retrieved homepage). newprojects@yellowemperor.com is printed. Do not import into a food/bev founder list.",Yellow Emperor,yellow emperor|eugene|OR
5,Conspirator Beverage,Clackamas,OR,https://www.conspiratorbeverage.com/,,,,"conspiratorbeverage.com redirects to tinmanbev.com, a private WordPress.com site. New School Beer reported Conspirator Beverage halted operations in July 2023. Tinman Beverage registered at the same Clackamas address in 2024; that successor is not confirmable on a public site.",,,,unknown,https://www.conspiratorbeverage.com/; https://tinmanbev.com/; https://www.pickyourown.org/copackers-Oregon.php,2026-08-26 00:00:00,EXCLUDE,5,closed_2023; website_private; tinman_successor_unconfirmed; seed_phone_unused; seed_email_unused; do_not_revive,"Do not revive the closed Clackamas contract brewery/co-pack listing. Seed (503) 714-5062 and info@conspiratorbeverage.com unused. If Tinman Beverage later publishes a public copack offer, treat it as a new record, not this seed row.",Conspirator Beverage,conspirator beverage|clackamas|OR
6,"Heritage Specialty Foods, LLC",Milwaukie,OR,https://heritagespecialtyfoods.com/,503-252-1545,sales@heritagespecialtyfoods.com,"Soups; chili; stews; sauces; gravies; marinades; side dishes; pasta-sauce entrees (kettle-cooked, fresh)","Family kitchen that offers proprietary recipe development, custom manufacturing, private labeling, ingredient sourcing, and co-manufacturing of smaller or time-consuming runs for larger manufacturers. Site claims low minimums without a published number.",Retail multiple sizes; bulk/foodservice,,USDA inspected; FDA inspected; HACCP; Silliker third-party audits,co-manufacturer,https://heritagespecialtyfoods.com/; https://heritagespecialtyfoods.com/services/#co-manufacturing; https://heritagespecialtyfoods.com/about/; https://heritagespecialtyfoods.com/contact/; https://heritagespecialtyfoods.com/kitchen/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,VERIFIED,5,not_heritage_family_tx; seed_email_lana_unused; gluten_free_vegan_options_not_certs,"This is the Milwaukie OR kettle plant at 6433 SE Lake Road, not Heritage Family Specialty Foods of Grand Prairie TX (Batch 13, heritagefamilyfoods.com, 800-648-2837). Live phone 503-252-1545 and sales@heritagespecialtyfoods.com. Seed lana@ unused. Seed OVO Lacto Vegetarian/Gluten Free/FDA: GF/vegan/GMO-free are product options, not published plant certs; USDA/FDA/HACCP/Silliker are on the kitchen page. Unpublished low minimums.","Heritage Specialty Foods, LLC",heritage specialty foods|milwaukie|OR
7,Bob's Red Mill Natural Foods,Milwaukie,OR,https://www.bobsredmill.com/,,,Flours; oats; baking mixes; cereals; grains; seeds (own consumer brand),"Live bobsredmill.com is a major employee-owned grain and baking-mix brand shop. No third-party co-pack, private-label, or contract-manufacturing offer on retrieved pages.",Retail bags and boxes,,,unknown,https://www.bobsredmill.com/; https://www.pickyourown.org/copackers-Oregon.php,2026-08-26 00:00:00,EXCLUDE,5,major_brand; not_a_copacker; seed_phone_unused; pyo_directory_only_copack,Seed trap confirmed. PickYourOwn listed Bob's for dry mixes; the live site does not offer third-party co-pack. Seed 503-654-3215 unused. Do not list as a founder co-packer.,Bob's Red Mill Natural Foods,bob's red mill|milwaukie|OR
8,Eilenberger's Bakery,Palestine,TX,https://www.eilenbergerbakery.com/,903-729-0881,,Fruitcakes; pecan cakes; baked gift items (own retail brand),Live eilenbergerbakery.com is a Palestine retail/wholesale bakery shipping its own cakes via Goldbelly. No co-pack or private-label offer on retrieved pages.,,,,unknown,https://www.eilenbergerbakery.com/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; bakery_retail; seed_phone_unused; agrilife_directory_only_copack,Texas A&M AgriLife listed Eilenberger's as baked-goods-only among acidified co-packers. Live site is the oldest-operating-bakery brand shop at 512 N. John Street. Live phone 903-729-0881; seed 903-729-2176 unused. Do not list as a founder co-packer.,Eilenberger's Bakery,eilenberger's bakery|palestine|TX
9,"Gourmet Cuisine, Inc.",Mesquite,TX,http://www.gourmet-cuisine.com/,469-660-2260,AskOurChef@Gourmet-cuisine.com,"Soups; soup starters; sauces; fillings; jams; salsas; dressings; chutneys; pestos; chili and stews; spice blends; dessert fillings (fresh, frozen, and shelf-stable)","Chef-driven custom manufacturing: recipe match, new-product commercialization, and produce-to-order runs for grocery, club, restaurant, and independent customers (also supplies Group Le Duff brands). Site describes a partnership from first conversation through commercialization.",Jar; pouch; cup,,SQF Level 2 (GFSI); FDA inspected,co-manufacturer,http://www.gourmet-cuisine.com/; http://www.gourmet-cuisine.com/we-are-gourmet-cuisine.html; http://www.gourmet-cuisine.com/how-we-started.html; http://www.gourmet-cuisine.com/contact-us.html; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,seed_phone_unused; parent_group_le_duff,"Live contact is 214 S. Town East Blvd, Mesquite; customer service 469-660-2260 and AskOurChef@Gourmet-cuisine.com. Seed 972-996-2152 unused. SQF Level 2 is printed. No numeric MOQ. AgriLife listed acidified foods; live menu is broader soups/sauces/spreads.","Gourmet Cuisine, Inc.",gourmet cuisine|mesquite|TX
