,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Catalyst Foods Inc,Sumner,WA,https://catalyst-foods.com/,(415) 613-4572,info@catalyst-foods.com,"Ready-to-eat meals; protein-based salads; bulk cooked chicken, beef, and pork; soups and sauces; fresh portion-control steaks, chops, and poultry","Chef-driven USDA-inspected co-packing and food processing. Site states 20,000+ sq ft production and cold storage. Services listed: co-packing, custom packaging, recipe creation and development, food assembly, grilling, roasting, frying, slicing, dicing, marinating. Copy targets chefs, foodservice, delis, cafeterias, and QSR. No numeric MOQ on retrieved pages.",Custom packaging (not specified by format on retrieved pages),,USDA inspected,co-packer,https://catalyst-foods.com/; https://catalyst-foods.com/what-we-do/; https://catalyst-foods.com/our-facility/; https://catalyst-foods.com/about-us/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,VERIFIED,4,usda; foodservice_oriented; no_published_numeric_moq; seed_nsf_haccp_pcqi_unused; usda_fsis_lists_bothell,"Live catalyst-foods.com confirms USDA co-packing for RTE meals and proteins. Phone and info@catalyst-foods.com match the contact block. Seed city Sumner is from the ODA PNW locator and is not printed on retrieved pages; FSIS lists establishment M47839/P47839 at 10420 East Riverside Dr Ste 202, Bothell, WA. Seed NSF, HACCP, and PCQI were not on retrieved pages. Not first-run retail jar work.",Catalyst Foods Inc,catalyst foods inc|sumner|WA
1,Crescent Specialty Foods Inc.,Everett,WA,https://csf1.com/,,,"Wholesale Middle Eastern, Mediterranean, Halal, and Asian grocery (imported brands plus own Crescent and Al Mazrah labels)","Official site is a B2B wholesale grocery storefront. About page states family-owned wholesale distributor since 1997 serving grocery and restaurants in WA, OR, ID, and AK. Own private-label brands are Crescent and Al Mazrah (spices, tahini, dates, dry beans, honey). No co-pack, co-man, or contract manufacturing offer found.",,,,unknown,https://csf1.com/; https://csf1.com/pages/about-us; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,distributor_not_copacker; own_private_label_brands_only; seed_phone_unused; seed_email_unused; seed_beans_jars_unused,Not a third-party co-packer. csf1.com is a wholesale catalog. Seed dry beans and plastic/glass jars were directory-only. Seed 425-212-5832 and info@csf1.com were not on retrieved pages.,Crescent Specialty Foods Inc.,crescent specialty foods inc.|everett|WA
2,Cuesta Springs Ice Company,Spokane,WA,https://cuestaspringsice.com/,(509) 328-2070,,Bagged ice; block ice; dry ice; party ice,"Packaged ice manufacturer and ice services supplier since 1996. Locations listed: San Luis Obispo CA, Spokane WA (1327 N Oak St), Lewiston ID. Services: delivery, event trailers, refrigerated warehousing, snow making, commercial merchandisers. No third-party co-pack or private-label offer found.",Bagged ice; block ice,,NSF-certified ice products (stated on homepage),unknown,https://cuestaspringsice.com/; https://cuestaspringsice.com/about/; https://cuestaspringsice.com/contact/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,ice_supplier_not_copacker; brand_manufacturer; seed_email_unused,"Live ice supplier, not a food/bev co-packer. Spokane phone (509) 328-2070 matches the contact page. Seed thorzen@cuestaspringsice.com unused. NSF is for their ice, not a copack plant claim for other brands.",Cuesta Springs Ice Company,cuesta springs ice company|spokane|WA
3,Golden Glen Creamery,Bow,WA,https://www.goldenglencreamery.com/,,,Farmstead cheese and butter (directory and regional farm-hub copy; not confirmed on a live company homepage this check),Seed URL goldenglencreamry.com does not resolve (typo). goldenglencreamery.com returned TLS handshake failure on HTTPS and HTTP 500. Regional farm-hub listings describe a Bow farmstead using their own herd milk. No live company page restates third-party cheese copack.,,,,unknown,http://www.goldenglencreamry.com/; https://www.goldenglencreamery.com/; https://store.pugetsoundfoodhub.com/Producer/5ff6f611-05f2-4d11-b5ff-2fa6cb560bbd; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,4,website_down; seed_url_typo; farmstead_brand; not_third_party_copack; seed_phone_unused; seed_email_unused; seed_usda_unused,"Do not revive as a copacker. Seed goldenglencreamry.com is a typo and does not resolve. Correct host is down this check. Independent farm-hub copy is farmstead brand cheese, not contract packing. Seed 360-766-6455, info@goldenglencreamery.com, and USDA were not on a live company page.",Golden Glen Creamery,golden glen creamery|bow|WA
4,Kasilof Fish Company,Marysville,WA,https://www.kasilof.com/,,,Directory-listed smoked seafood (historical; not confirmed on a live independent site this check),kasilof.com TLS failed; HTTP 403. SeafoodSource reported Trident Seafoods acquired Kasilof Fish Co. (Marysville) in March 2010. WA corporation record shows administratively dissolved 2015. Do not list as an independent Marysville copacker.,,,,unknown,https://www.kasilof.com/; https://www.seafoodsource.com/news/supply-trade/trident-acquires-kasilof-fish-co; https://www.pickyourown.org/copackers-Washington.php,2026-08-26 00:00:00,EXCLUDE,5,acquired_by_trident_2010; entity_dissolved; website_blocked; seed_phone_unused; seed_email_unused; seed_organic_kosher_unused,"Dead as an independent plant. Seed 800-322-7552, info@kasilof.com, organic, and kosher were not on a live company page. Do not import Trident's Kasilof brand as a third-party copack.",Kasilof Fish Company,kasilof fish company|marysville|WA
5,Ocean's Kitchen,Kent,WA,https://oceanskitchen.us/,253-246-8391,contact@oceanskitchen.us,"Own-brand kanikama (imitation crab / crab sticks): stick, shredded, and flake",Kent factory opened December 2024; production started February 2025. Parent Kyokuyo America. Site is a branded kanikama manufacturer selling to foodservice. Contact page is for buying kanikama. No third-party co-pack offer found.,"Chilled or frozen retail-ready kanikama formats (stick, shredded, flake)",,,unknown,https://oceanskitchen.us/; https://oceanskitchen.us/about-us/; https://oceanskitchen.us/products/; https://oceanskitchen.us/contact-us/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,brand_manufacturer; not_copacker; seed_phone_unused; seed_email_unused; seed_brcgs_unused,"Live plant, own product only. Seed 206-880-9624, sam@oceanskitchen.us, and BRCGS were not on retrieved pages. Contact prints 253-246-8391 and contact@oceanskitchen.us. Seed kanikama type is correct; copack listing is not.",Ocean's Kitchen,ocean's kitchen|kent|WA
6,Pasta Fresh,Redmond,WA,https://pastafresh.com/,,,"Directory-listed fresh pasta, dry pasta, gnocchi, ravioli (not confirmed on a live open storefront this check)",pastafresh.com redirects to a Shopify password / Coming Soon page. WA entity Pasta Fresh LLC (Redmond Way) is listed as pasta factory and ghost kitchen. No open company page restates third-party copack.,,,,unknown,https://pastafresh.com/; https://pastafresh.com/password; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,NEEDS_REVIEW,2,storefront_password; coming_soon; directory_only; seed_phone_unused; seed_email_unused; seed_organic_fda_unused,"Hold. Site is locked Coming Soon. Seed 425-333-2058, mark@pastafresh.com, Organic, and FDA were not on a retrievable company page. Do not import as a live pasta copacker until the storefront restates contract packing.",Pasta Fresh,pasta fresh|redmond|WA
7,Pine Creek Pack,Omak,WA,https://pinecreekpack.com/,,,Low-moisture foods bagged from bulk: tea and spice; chocolate and candy; bakery dry goods; fruit; organic and conventional,"Live independent co-packer. Homepage: bagging allergen-free, organic, and conventional low-moisture food into retail-ready bags; warehousing and shipping. Facility page: 100,000 sq ft; pack, warehouse, ship to DCs or retail; fulfill individual online orders. Seed dairy tag is not supported on retrieved pages.",Stand-up zipper-lock bags; pillow bags with or without zipper,,"Organic certified food processor (WSDA, stated on FAQ); Kosher certified (stated on contact page); allergen-free facility (FAQ: does not package top-8 allergens)",co-packer,https://pinecreekpack.com/; https://pinecreekpack.com/our-co-packing-facility/; https://pinecreekpack.com/contact-us/; https://pinecreekpack.com/co-packing-certification-faqs/; https://www.pickyourown.org/copackers-Washington.php,2026-08-26 00:00:00,VERIFIED,4,dry_bagging; also_warehousing_fulfillment; no_published_numeric_moq; seed_phone_unused; seed_email_unused; seed_dairy_unused; faq_explains_sqf_without_claiming_it,"Confirmed bagging copack on pinecreekpack.com. Seed 509-826-8003 ext 17 and erics@pinecreekpack.com were not in retrieved HTML. FAQ explains SQF but does not say the plant holds SQF; do not import SQF. Not a dairy plant. Useful for dry bagging, not wet kitchen work.",Pine Creek Pack,pine creek pack|omak|WA
8,"Rainy Day Bees, LLC",Shoreline,WA,https://rainydaybees.com/,,,"Own-brand raw honey, creamed honey, honey cocoa, comb honey, bee pollen, beeswax candles",Family beekeeping brand. Site: backyard and rooftop hives; Shoreline workshop pickup; Pure Puget Sound line bought from local beekeepers and bottled under their brand. Story page (search snippet) mentions a WSDA certified processing facility for their extraction and bottling. No third-party honey copack offer found.,Glass jars; squeeze bottles,,,unknown,https://rainydaybees.com/; https://rainydaybees.com/pages/our-story; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,brand_only; not_copacker; cloudflare_on_www_curl; seed_phone_unused; seed_email_unused,"Brand honey, not a copacker. Site states US honey cannot be labeled organic. Seed freeze-drying and flavored honey copack were not on retrieved pages. Seed 206-519-8505 and peter@rainydaybees.com unused.","Rainy Day Bees, LLC","rainy day bees, llc|shoreline|WA"
9,Salty Sailors' Smokehouse,Poulsbo,WA,https://crimsoncove.com/,(360) 598-2683,,"Own-brand smoked salmon, smoked cheese, smoked nuts, oils, salts, gourmet gift boxes","Official site is Crimson Cove Smoked Specialties, family smokehouse and store at 22273-B Stottlemeyer Rd NE, Poulsbo. WA entity Salty Sailors' Smokehouse LLC shares that physical address and crimsoncove.com email on SOS records. No third-party copack offer on the live site.",Gift boxes; retail smoked packs (formats not specified),,,unknown,https://crimsoncove.com/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,EXCLUDE,5,brand_smokehouse; seed_name_entity_dba_crimson_cove; seed_email_unused; seed_haccp_unused; not_third_party_copack,"Identity check: seed Salty Sailors' Smokehouse maps to Crimson Cove, not a separate copacker. Phone (360) 598-2683 is on the site. Seed Brad@crimsoncove.com and HACCP unused. Brand-only smoked foods.",Crimson Cove Smoked Specialties (Salty Sailors' Smokehouse),salty sailors' smokehouse|poulsbo|WA
