,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Kitchen Fusions (MyCoPacker),Pinellas Park,FL,https://www.mycopacker.com/,727-546-3444,info@mycopacker.com,"Dry blends only: dips, sauces (dry), spices, herbal seasonings, dessert mixes, bread mixes, batters","Family dry-blending co-packer (roots as Jodie's Kitchen, 1974). First production runs from cases to pallets. Private label and farmers-market starter program. Homepage banner: at capacity and not taking on new projects. Not a listing site. Distinct from IPAC / copack.com.",8.4 oz PET bottles with 53/485 split cap (cited for current MOQ); other dry pack-out by quote,40 cases for 8.4 oz PET bottles (published). About page: most first orders 100-1000 lbs.,Certified organic by QCS (claimed on /home/); Florida Department of Agriculture inspected (claimed),co-packer,https://www.mycopacker.com/; https://www.mycopacker.com/about-us/; https://www.mycopacker.com/food-co-packing/; https://www.mycopacker.com/contact/; https://edis.ifas.ufl.edu/publication/FS380,2026-08-26 00:00:00,VERIFIED,5,real_plant; dry_blend_only; at_capacity; first_run_fit; distinct_from_ipac; qcs_organic_claimed,"mycopacker.com is a real Pinellas Park plant at 6349 82nd Ave N, not a broker. Phone 727-546-3444 and info@mycopacker.com on /contact/. Strong first-run dry-blend fit historically, but home page currently says at capacity and not taking new projects. Do not merge with IPAC.",Kitchen Fusions,kitchen fusions|pinellas park|FL
1,Ol'Geechee BBQ (Hogwaller),Homer,GA,https://www.hogwallerbbq.com/,912-550-6494,,BBQ sauces and rubs (Ol'Geechee / Kenny D's / Hogwaller brand),Current hogwallerbbq.com is a brand storefront for Kenny Dasher sauces. Seed /co-packing path returned 404. About text says Kenny partnered with HERO Foods as BBQ guru and head of acidified foods. Historical UGA list named Serenity Farms Co Pack LLC in Homer. No live co-pack offer confirmed.,,,,brand with co-pack mention,https://www.hogwallerbbq.com/; https://edis.ifas.ufl.edu/publication/FS380,2026-08-26 00:00:00,NEEDS_REVIEW,2,same_batch_entity; hogwaller_olgeechee_serenity; copack_page_404; brand_primary; hero_foods_partnership; contacts_not_on_current_site,"Same-batch entity as Serenity Farms DBA Hogwaller BBQ Sauce: shared hogwallerbbq.com, seed phone 912-550-6494, and Kenny Dasher. Live site is brand-primary; copack URL 404. Footer shows 770-866-3854 and 7000 Central Parkway Atlanta, which appears to be HERO/template, not a confirmed plant phone. Seed kennydasher@yahoo.com not on current pages. Homer GA matches 2020 UGA Serenity Farms Co Pack listing. Do not invent a current co-pack plant. Hold; treat as one entity with the Serenity Farms row.",Ol'Geechee BBQ / Hogwaller / Serenity Farms,ol'geechees bbq|homer|GA
2,Serenity Farms DBA Hogwaller BBQ Sauce,Hoboken,GA,https://www.hogwallerbbq.com/,912-550-6494,,BBQ sauces (same Kenny Dasher / Hogwaller / Ol'Geechee brand),Not a second plant. Same hogwallerbbq.com entity as Ol'Geechee BBQ. Hoboken 3414 Lee Road appears on older PickYourOwn / Flavor of Georgia listings. Live site has no co-pack page.,,,,brand with co-pack mention,https://www.hogwallerbbq.com/; https://www.pickyourown.org/copackers-Georgia.php,2026-08-26 00:00:00,NEEDS_REVIEW,2,same_batch_dupe; hogwaller_olgeechee_serenity; copack_page_404; do_not_import_second_plant,"Confirmed same company as Ol'Geechee BBQ / Hogwaller (Kenny Dasher, same website and seed phone). Hoboken GA is the older directory city; Homer GA is the 2020 UGA co-pack listing. Do not invent a merge record and do not import a second Georgia plant. Hold with the Ol'Geechee row.",Ol'Geechee BBQ / Hogwaller / Serenity Farms,serenity farms dba hogwaller bbq sauce|hoboken|GA
3,Sunbelt Packaging Co.,Atlanta,GA,https://www.sunbeltpackagingco.com/,(470) 896-4774,info@sunbeltpackagingco.com,Sauces; marinades; dressings; condiments; salsas; beverages and cocktail mixes; seasonings and dry rubs; baking mixes,"Family-owned Atlanta specialty food co-packer for shelf-stable wet and dry CPG. Sample batches, scheduled process, FDA submission, pH and water-activity testing, nutrition facts, ingredient deck, private labeling, warehousing. Curl hit SiteGround captcha HTTP 202; official pages confirmed via WebFetch.",Bottles (bottle catalog on site),200 gal sauces/dressings/marinades/salsa (~1600-2000 units). 500 lbs custom spice blends. 1000 lbs custom baking or dry powder blends. Consultation form also starts beverage volume at 500 gal.,,co-packer,https://sunbeltpackagingco.com/; https://sunbeltpackagingco.com/about/; https://sunbeltpackagingco.com/request-consultation/; https://edis.ifas.ufl.edu/publication/FS380,2026-08-26 00:00:00,VERIFIED,5,published_moq; wet_and_dry; curl_captcha_webfetch_ok; first_run_moderate,"Official home, about, and consultation pages confirm a real Atlanta co-packer at 700 Westlake Parkway SW, Suite 780. Phone and info@ match seed. Published MOQs used from the consultation acknowledgment text. No named food-safety certs on the pages fetched. Good moderate-batch sauce/dry-blend plant, not tiny kitchen scale.",Sunbelt Packaging Co.,sunbelt packaging co.|atlanta|GA
4,True Spice Foods,Tucker,GA,https://www.truespicefoods.com/,747-400-2775,,Spice blends; functional beverages; superfood blends; protein blends; coffee; tea; supplements,"Turn-key co-packing, sourcing, manufacturing, formulation/testing, and in-house DTC fulfillment from Georgia facilities. Employee-owned. Also packs capsules/tablets (supplements) in addition to food/bev powders.",Stand-up pouches; jars and tubs; stick packs and sachets; K-cup and Nespresso pods,"Stand-up pouch 5,000; jars/tubs 5,000; stick packs/sachets 20,000; K-cup and Nespresso 10,000 (published)",SQF; NSF; organic; gluten-free (claimed on co-packing sourcing section),co-packer,https://truespicefoods.com/; https://truespicefoods.com/pages/about-us; https://truespicefoods.com/pages/co-packing; https://www.pickyourown.org/copackers-Georgia.php,2026-08-26 00:00:00,VERIFIED,5,published_moq; superfoods_and_supplements; kcups; phone_updated; georgia_facilities,Official co-packing and about pages confirm a Georgia turn-key co-packer (Tucker campus in third-party listings; site says facilities in Georgia). Live phone 747-400-2775 (9AM-5PM EST) replaced seed (404) 502-2394. Seed neil@truespicefoods.com not on current pages. Seed kosher unused; organic claimed with SQF/NSF/GF. Distinct from Batch 01 Complete CoPack / kcupcopack.com. Higher MOQs than first-run kitchens.,True Spice Foods,true spice packing|tucker|GA
5,Turasky Meats (Y-T Packing Co.),Springfield,IL,https://www.turaskymeats.com/,217-522-3345,info@turaskymeats.com,"Snack sticks; sausage; beef, pork, chicken, and turkey products; smoked and cooked meats","USDA federally inspected plant. Snack-stick co-packing and private labeling. Steam cooking, cook-in-bag, natural smoke, grinding, linked sausage, slicing, injected products. Vacuum sealing, bagging, boxing. Also retail store and deer processing.",Vacuum seal; bags; boxes,Typically 400 lbs per flavor for snack sticks (published),USDA federally inspected,co-packer,https://www.turaskymeats.com/; https://turaskymeats.com/wholesale-packaging; https://www.pickyourown.org/copackers-Illinois.php,2026-08-26 00:00:00,VERIFIED,5,published_moq; meat_usda; snack_sticks; seed_wholesale_url_404,"Home and Wholesale & Packaging pages confirm co-pack/private label at 1129 Taintor Road, Springfield IL. Seed path /wholesale--co-packing.html is 404; current path is /wholesale-packaging. Phone 217-522-3345 and info@turaskymeats.com on site. Meat-only USDA plant. 400 lb/flavor MOQ is published for snack sticks.",Turasky Meats,y-t packing co turasky meats|springfield|IL
6,"Old World Spices & Seasonings, Inc. (OWS Foods)",Overland Park,KS,https://owsfoods.com/,816-861-0400,kathy@oldworldspices.com,,,,,,unknown,https://owsfoods.com/; https://laurieskitchen.com/; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-26 00:00:00,NEEDS_REVIEW,2,seed_domain_for_sale; successor_site_500; contacts_not_reconfirmed; do_not_invent_from_directory,"Seed website laurieskitchen.com now redirects to HugeDomains for sale. Successor owsfoods.com (Who We Are indexed as Old World Spices rebrand) returned WordPress critical error / HTTP 500 on fetch and retry. Seed phone 816-861-0400 and kathy@oldworldspices.com retained from seed/directory only, not reconfirmed. Do not republish seed kosher/organic or product list until the company site is readable. Do not revive from SFR/PickYourOwn alone.","Old World Spices & Seasonings, Inc.","old world spices & seasonings, inc.|overland park|KS"
7,"Bloemer Food Sales Co., Inc.",Louisville,KY,https://bloemerfoods.com/contractpackaging/,502-584-8338,chili@bloemerfoods.com,Spice mixes; BBQ sauces; salsa; salad dressings; gumbo; jambalaya; marinara; pasta sauce; chile base (own Bloemer brand plus contract),"Company Contract Packaging page states they manufacture and package those categories and names restaurant/brand clients (Bourbon Barrel Foods, Marks Feed Store, Screamin' Mimi's Salsa, Grippo's, and others).",,,,co-packer,https://bloemerfoods.com/contractpackaging/; https://bloemerfoods.com/,2026-08-26 00:00:00,VERIFIED,5,brand_and_copack; named_copack_clients; no_published_moq,"Official contract packaging page is live. Address 925 S. 7th Street, Louisville KY 40203. Phone 502-584-8338 and chili@bloemerfoods.com match seed. No numeric MOQ or named certs published. Own chile products plus third-party packing.","Bloemer Food Sales Co., Inc.","bloemer food sales co., inc.|louisville|KY"
8,"Boscoli Foods, Inc.",Kenner,LA,https://boscoli.com/,504-469-5500,,"Own-brand Italian olive salads, olives, pickled vegetables, balsamic, dirty martini juice",Family gourmet brand established 1992 in Greater New Orleans. About and contact describe manufacturing of Boscoli products only. No co-pack or private-label offer found. SFR Louisiana directory listed them as a co-packer; that claim is not on the public site.,,,,unknown,https://boscoli.com/; https://boscoli.com/about/; https://boscoli.com/contact/; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; sfr_directory_copack_unconfirmed; not_copacker,"Official site is an olive-salad brand storefront. Contact: 2254 Greenwood St, Kenner LA 70062, phone 504-469-5500. Seed email edmontaldo@yahoo.com not on site. Do not list as a co-packer from SFR alone.",Boscoli Foods,boscoli foods|kenner|LA
9,Sal & Judy's Products,Slidell,LA,https://salandjudys.com/,(985) 882-9443,Info@Salandjudys.com,"Own-brand pasta sauces, dressings, oils and seasonings, pizza sauce, salsa and cocktail sauce; restaurant",Italian restaurant (Lacombe) plus wholesale of Sal & Judy's branded sauces. No third-party co-pack or private-label page found. Seed wholesale-products URL 404. Distinct from Batch 01 BEC CoPackers in Slidell.,,,,unknown,https://salandjudys.com/; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; restaurant; not_copacker; distinct_from_bec_copackers,"Live site is restaurant plus own-brand sauces. Header phone (985) 882-9443 (reservations) replaced seed 985-641-1285, which was not reconfirmed. Public email Info@Salandjudys.com. Seed myrnacarroll@ unused. Keep seed city Slidell; restaurant copy says Lacombe. SFR copack listing not on site. Do not merge with BEC CoPackers (beccopackers.com).",Sal & Judy's Products,sal and judy's products|slidell|LA
