,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Cross Roots Juice,San Diego,CA,https://www.crossrootsjuice.com,(858) 245-1678,adam@crossrootsjuice.com,Cold-pressed juice (own brand),,Glass bottles,,,unknown,https://www.crossrootsjuice.com; https://www.pickyourown.org/copackers-California.php,2026-08-22 00:00:00,EXCLUDE,5,brand_only; not_copacker,"Official site is a D2C cold-pressed juice brand with delivery; no co-pack, private-label, or contract manufacturing offer found.",Cross Roots Juice,cross roots juice|san diego|CA
1,Mad Will's Food Company,Auburn,CA,https://www.madwills.com,(530) 823-8527,scott@madwills.com,Sauces; condiments; marinades; dressings; fruit toppings,Co-packing; private label; recipe scale-up; test batches; acidified foods (pH under 4.6); product development,Glass; bottles,,,co-packer,https://www.madwills.com; https://www.madwills.com/co-packing; https://www.pickyourown.org/copackers-California.php,2026-08-22 00:00:00,VERIFIED,5,startup_friendly; acidified,"Own site clearly states co-packing and private label with documented evaluation, test-batch, and production process for acidified jarred foods.",Mad Wills Food Company,mad wills food company|auburn|CA
2,My Green Network,Santa Ana,CA,https://www.mygreennetwork.com,(323) 488-3314,contact@mygreennetwork.com,Cannabis edibles and related cannabis products,Cannabis shared-use manufacturing; white label; private label (cannabis),,,,shared kitchen/incubator,https://www.mygreennetwork.com; https://www.mygreennetwork.com/about-my-green-network/; https://www.pickyourown.org/copackers-California.php,2026-08-22 00:00:00,EXCLUDE,5,cannabis_only; shared_kitchen; not_conventional_food,"Official site is a cannabis manufacturing incubator and Type S shared kitchen, not a conventional food/bev co-packer for Line List founders.",My Green Network,my green network|santa ana|CA
3,Tender Heifer Snack Co.,Hemet,CA,https://tenderheifersnackco.com/,(925) 448-7778,patti@smokehousejerkyco.com,Beef jerky; meat snacks; popcorn; candy,Private label / white label snack program; product development support,Plastic,Low minimums stated for jerky only (exact units not published),,private-label producer,https://tenderheifersnackco.com/; https://tenderheifersnackco.com/services; https://www.pickyourown.org/copackers-California.php,2026-08-22 00:00:00,VERIFIED,4,private_label; low_moq_claimed; email_domain_mismatch,Own site confirms private/white label gourmet snacks and jerky with low minimums for jerky; public email uses smokehousejerkyco.com domain.,Tender Heifer Snack Co.,tender heifer snack co.|hemet|CA
4,Boulder Organic Foods (Bolder Foods),Niwot,CO,https://boulderorganicfoods.com/,303-530-0470,greg@boulderorganicfoods.com,Fresh soups; sauces; dips; gravies; kettle-cooked refrigerated foods,Open-kettle cooking; co-manufacturing / manufacturing partner for other brands; product development,,,Certified organic; gluten-free; GFSI-audited,co-manufacturer,https://boulderorganicfoods.com/; https://www.bolderfoods.com/about-us; https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,2026-08-22 00:00:00,VERIFIED,4,brand_plus_comanufacturing; rebranded_bolder_foods; high_volume_signal,"Bolder Foods about page states they manufacture for other brands as a certified organic, gluten-free, GFSI-audited partner; boulderorganicfoods.com is the consumer brand. Directory MOQ of 250,000 lbs annually treated as capacity, not published order minimum; left blank.",Boulder Organic Foods,boulder organic foods|niwot|CO
5,Colorado Copacking Company,Longmont,CO,https://coloradocopacker.com/,303-834-8313,info@coloradocopacker.com,Sauces; condiments; drinks; beverage mixes,Co-packing; FDA facility; recipe development; test batches; ingredient sourcing; consulting; kettle cooking; emulsion/shear mixing; filling and labeling,,,,co-packer,https://coloradocopacker.com/; https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,2026-08-22 00:00:00,VERIFIED,5,startup_friendly; sauces_focus,"Own site states FDA-approved co-packing for sauces, condiments, drinks and more, with equipment list and consulting services. Directory MOQ of 50 gallons not confirmed on site; left blank.",Colorado Copacking Company,colorado copacking company|longmont|CO
6,"Foremother Foods, LLC (Picaflor)",Boulder,CO,https://www.picaflor.co/,(720) 442-3816,picaflorculture@gmail.com,Lacto-fermented sauces; fermented vegetables; dehydrated herbs and spices,Small-batch fermentation co-packing; raw processing; dehydration; high-touch small batch (per directory),Glass woozy bottles; glass spice jars,500 lb raw processing batch; 300 lb bulk fermentation batch; 50 lb dehydration batch (directory-published),,brand with co-pack mention,https://www.picaflor.co/; https://www.pickyourown.org/copackers-Colorado.php; https://www.pickyourown.org/cottagefood/Colorado%20Co%20Pack%20Directory_2019.pdf,2026-08-22 00:00:00,LISTABLE,3,site_unavailable; directory_backed; fermentation_specialist; brand_plus_copack,picaflor.co returned errors on check; Colorado co-pack directory details fermentation co-pack and MOQs. Own brand Picaflor live-culture sauces confirmed in press; treat as brand that also co-packs fermented foods pending site recovery.,"Foremother Foods, LLC","foremother foods, llc|boulder|CO"
7,Frangiosa Farms,Parker,CO,http://frangiosafarms.com,833-233-2256,info@frangiosafarms.com,Herbal and mushroom-infused honey (own brand Bee Shepherd),,Jars,,,unknown,http://frangiosafarms.com; https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,2026-08-22 00:00:00,EXCLUDE,5,brand_only; not_copacker,Official site sells Bee Shepherd honey products only. Directory interest in packing sauces/dressings is not confirmed as an active co-pack offer on the company site.,Frangiosa Farms,frangiosa farms|parker|CO
8,"Premiere Packaging Partners, LLC",Waterbury,CT,https://www.ppp-foods.com,(203) 437-8148,orders@ppp-foods.com,Gourmet specialty foods; cocktail products; sauces and specialty fills; fermented foods; baked and dry goods,Custom manufacturing; recipe development; hot pack; ambient fill; fermented foods; baking; dry pack; private label; warehousing and fulfillment,Glass bottles (7 standard bottle options stocked),,Organic certified; Star-K kosher; FDA inspected; GMP; HACCP; FSMA compliant; gluten-free; Project Non-GMO; vegan capable,co-manufacturer,https://www.ppp-foods.com; https://www.ppp-foods.com/what-we-do; https://www.pickyourown.org/copackers-Connecticut.php,2026-08-22 00:00:00,VERIFIED,5,startup_friendly; organic; kosher,"Own site confirms custom manufacturing, private label, hot/ambient/fermented/bake/dry pack, and lists organic and Star-K kosher manufacturing.","Premiere Packaging Partners, LLC","premiere packaging partners, llc|waterbury|CT"
9,Complete CoPack (Kcupcopack),Sunrise,FL,https://kcupcopack.com,888-585-5034,info@kcupcopack.com,Coffee; tea; functional beverages; mushroom and fortified pods; dry ingredients,K-Cup / single-serve co-packing; private label; nitrogen-flushed filling; pouch and related dry packing (per site),Keurig-compatible K-Cups; tea pods; bags; pouches; stick packs; custom lids and retail cartons,"About 5,000 pods per SKU (site)",USDA certified organic facility,co-packer,https://kcupcopack.com; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-22 00:00:00,VERIFIED,5,kcup_focus; organic; moq_published,"Own site for Complete CoPack LLC confirms USDA organic K-Cup co-packing in Sunrise FL with published MOQs from about 5,000 pods per SKU.",Complete CoPack,complete copack|sunrise|FL
10,Hillside Orchard Farms,Tiger,GA,https://www.hillsideorchard.com,706-782-4995,lsmith@hillsideorchard.com,Jams; jellies; fruit butters; salsas; barbecue sauces; pickles; relishes; acidified sauces and ciders,Private label of Hillside products; value-added processing; acidified processing plant; contract packaging currently suspended,Jars; bottles,Private label initial order at least $500 (company wholesale materials),,private-label producer,https://www.hillsideorchard.com; https://www.hillsideorchard.com/wholesale-info/; https://www.pickyourown.org/copackers-Georgia.php,2026-08-22 00:00:00,NEEDS_REVIEW,4,co_pack_suspended; private_label_available; acidified,Wholesale page states contract packaging services are currently suspended and not accepting new contract packaging clients; private label of their own products remains offered. FDA regulated acidified plant confirmed on site.,Hillside Orchard Farms,hillside orchard farms|tiger|GA
11,"Lauri Jo's Southern Style Canning, LLC",Norman Park,GA,https://www.laurijos.com/,229-769-3391,laurijo@laurijos.com,Pepper jellies; salsas; pickles; relish; salad dressings and sauces (brand line),Unclear if active third-party co-packing; historically listed for glass/plastic sauces and salsas,Glass or plastic containers (directory),,,brand with co-pack mention,https://www.laurijos.com/; https://www.pickyourown.org/copackers-Georgia.php,2026-08-22 00:00:00,NEEDS_REVIEW,2,brand_site_only; possible_facility_change; directory_copack_unverified,laurijos.com is a brand/blog site. Norman Park facility reported closed in 2019 with production later via a partner. Directory still lists co-pack; no clear current co-pack offer on own site.,"Lauri Jo's Southern Style Canning, LLC","lauri jo's southern style canning, llc|norman park|GA"
