,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Grouse Hunt Farms Inc. (Wos-Wit),Tamaqua,PA,https://www.wos-wit.com/,,,"Pennsylvania Dutch foods under Wos-Wit (dressings, apple butter, chow-chow, sauerkraut, relishes, pickles, jams, sauces per shop/about)",Family cannery on Grouse Hunt Farms north of Tamaqua. About page: 24000 sq ft plant moved in 1989; 82 varieties. Shop is the Wos-Wit brand. No co-pack or private-label page on the live shop.,Retail jars,,,unknown,https://www.wos-wit.com/; https://www.wos-wit.com/pages/about-us; https://www.wos-wit.com/pages/contact; https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,2026-08-26 00:00:00,EXCLUDE,4,brand_only; shop_no_copack; psu_directory_copack; seed_phone_unused; seed_email_unused,Live site is the Wos-Wit brand shop. About confirms Grouse Hunt Farms plant near Tamaqua. PSU list says co-packing and private label; that offer is not on wos-wit.com pages reviewed. Seed 570-467-2850 and info@wos-wit.com unused. Exclude for founder co-pack until an official copack page exists.,Grouse Hunt Farms,grouse hunt farms inc.|tamaqua|PA
1,Lancaster Sauce Co (Trillium Foods Lancaster; formerly Lancaster Fine Foods / Stir Foods Lancaster),Lancaster,PA,https://trilliumfoods.com/,(223) 227-3535,,Dressings; sauces; mayonnaise; syrups; beverage mixes; condiments (Trillium liquid platform),"Lancaster PA plant listed by Trillium as a 200000 sq ft manufacturing and innovation facility at 501 Richardson Dr Ste 300. Parent also has Cincinnati OH and Brundidge AL plants plus Oakbrook Terrace IL HQ. QSR/CPG/foodservice liquid co-man; culinary R&D; match existing formulas. Formerly Lancaster Fine Foods; Stir Foods owned this plant 2021-2024 then carved it out. Stir Foods live locations are Orange CA, Fullerton CA, and Canada only (not this plant).",,,,co-manufacturer,https://stirfoods.com/; https://www.stirfoods.com/locations; https://lancastersauceco.com/; https://trilliumfoods.com/; https://trilliumfoods.com/about-us/; https://trilliumfoods.com/contact-us/; https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,2026-08-26 00:00:00,VERIFIED,5,cross_batch_parent_trillium_batch_07; same_website_trilliumfoods; different_plant_lancaster_pa; formerly_stir_lancaster; one_pa_plant_not_two; not_first_run; qsr_cpg_scale; seed_phone_unused; seed_email_unused; seed_website_stale,"Seed trap: Lancaster Fine Foods (Stir Foods) collapsed DBA. Confirmed one Lancaster PA plant, not two. Stir acquired it in 2021; Trillium/Flavor Reddy carved it out in 2024; now Lancaster Sauce Co under Trillium. lancastersauceco.com and stirfoods.com are not the current plant homepage; use trilliumfoods.com. SAME website as Batch 07 Trillium (Brundidge AL) but a different physical plant. Lancaster phone on Trillium contact is (223) 227-3535 (seed 717-397-9578 unused). Seed info@lancasterfinefoods.com unused. Norman Rd addresses in Cornell/PSU are stale vs 501 Richardson Dr. Do not merge with Stir CA plants. Do not merge with Batch 07 Brundidge row; keep as second Trillium plant if imported.",Trillium Foods Lancaster,lancaster fine foods (stir foods)|lancaster|PA
2,DiscoverFresh Foods,Easley,SC,https://discoverfreshfoods.com,,,"Ready-to-eat salads, spreads, dips, sauces, dressings, appetizers, salsas; bakery (granola, cakes) per prior company copy, not confirmed on a live homepage this session",Unknown on live site this session. Domain HTTP is WP Engine 404 (site not configured). HTTPS/www failed TLS hostname mismatch. LinkedIn/Tapatio partner copy still describes Easley copack/private label; not used as VERIFIED.,,,,unknown,https://discoverfreshfoods.com; https://www.discoverfreshfoods.com/; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-26 00:00:00,NEEDS_REVIEW,2,site_unconfigured; wpengine_404; tls_hostname_mismatch; seed_phone_unused; seed_email_unused,discoverfreshfoods.com is not a live company site this session (WP Engine not configured / TLS mismatch) after retry. Seed 864-991-8895 and marketing@ unused. Do not invent SQF or 211 Pine Road from stale copy. Hold until a working official page confirms copack.,DiscoverFresh Foods,discoverfresh foods|easley|SC
3,Allegro Fine Foods,Paris,TN,https://allegromarinade.com/,(731) 642-6113,,Own-brand marinades; BBQ sauces; seasonings; liquid smokes,Brand site. About describes a Paris TN production/distribution facility and national retail. Seed /about-us/contract-manufacture is 404. No co-pack or private-label offer on about or contact.,Bottles (brand SKUs),,Certified gluten-free claimed; facility 100% kosher claimed; GFSI certified claimed,unknown,https://allegromarinade.com/; https://allegromarinade.com/about/; https://allegromarinade.com/contact-us/; https://www.allegromarinade.com/about-us/contract-manufacture; https://www.pickyourown.org/copackers-Tennessee.php,2026-08-26 00:00:00,EXCLUDE,5,brand_only; contract_manufacture_url_404; seed_trap; seed_email_unused,"Live site is the Allegro marinade brand. Contact 1595 Highway 218 Bypass, Paris TN 38242, (731) 642-6113. Seed contract-manufacture URL 404. Seed dgriffo@ unused. Directory copack not on site. Exclude.",Allegro Fine Foods,allegro fine foods|paris|TN
4,Brothers Fine Foods,Lewisburg,TN,https://www.brothersfinefoods.com,,,,,,,,unknown,https://www.brothersfinefoods.com; http://www.brothersfinefoods.com/; https://www.pickyourown.org/copackers-Tennessee.php,2026-08-26 00:00:00,EXCLUDE,5,closed; site_bot_wall; seed_trap; seed_phone_unused; seed_email_unused,Tennessee Home and Farm states Brother's Fine Foods has permanently closed. Live domain is a browser-verification wall with no company content. Seed 877-777-7556 and mharris@ unused. Do not revive from PickYourOwn. Exclude.,Brothers Fine Foods,brothers fine foods|lewisburg|TN
5,Chairmans Foods,Nashville,TN,https://www.chairmansfoods.com,,,Entrees; sides; soups; queso; chili; sauces; deli salads; gravies; dips; breakfast and desserts; specialty proteins,"Custom prepared foods for foodservice and retail deli. Recipe development, matching, and scale-up. Cooking methods: kettle, sous vide, cook-in-bag, RTE blending. Three plants claimed (Nashville TN, Columbus GA, Atlanta GA) totaling 300000+ sq ft. Seed Nashville plant is the row location.",Bulk foodservice; flexible packaging claimed,,Nashville SQF Level 3 claimed since 2013; Columbus SQF Level 3 claimed since 2010; Atlanta BRC claimed since 2016; FDA and USDA inspected claimed,co-manufacturer,https://www.chairmansfoods.com; https://chairmansfoods.com/choose-chairmans/; https://www.chairmansfoods.com/custom-solutions; https://www.pickyourown.org/copackers-Tennessee.php,2026-08-26 00:00:00,VERIFIED,4,multi_plant; large_scale; not_first_run; site_phone_placeholder_555; seed_phone_unused; seed_email_unused,"Official site confirms custom/bulk prepared-food co-man. Contact widget shows placeholder 555-555-5555 so seed 615-231-4315 ext 202 and cstaudt@ unused. Curl hit a bot check; WebFetch retrieved homepage and Choose Chairmans. No numeric MOQ on pages reviewed. National-scale, not a first-run kettle shop.",Chairmans Foods,chairmans foods|nashville|TN
6,Das Jam Haus,Limestone,TN,https://www.dasjamhaus.com,(423) 257-3460,,Jams and jellies; fruit butters; syrups; honey; sorghum; canned fruit; pickles and relish; salsa; sauces (own catalog; some items from other Mennonite businesses),"Family open-kettle small-batch cannery at 529 Snapp Bridge Road, Limestone TN. Wholesale of catalog SKUs. Wholesale page offers private labeling of their jams with a custom label. Not described as custom-recipe co-pack of outsider formulas.",Jars (12-jar cases); canning jars sold wholesale,Full case (12 jars) per product for wholesale orders placed direct; Faire for partial cases. No custom-recipe production MOQ published.,,private-label producer,https://www.dasjamhaus.com; https://dasjamhaus.com/about-us/; https://dasjamhaus.com/wholesale/; https://www.pickyourown.org/copackers-Tennessee.php,2026-08-26 00:00:00,VERIFIED,4,catalog_private_label; not_custom_recipe_copack; seed_email_unused,"Official wholesale page offers private labeling of Das Jam Haus catalog jams. Same pattern as Byler (Batch 11): own recipes under a customer label, not open custom co-pack. Phone (423) 257-3460 on site. Seed dasjamhaus@emypeople.net unused. 12-jar case is a wholesale floor, not a custom MOQ.",Das Jam Haus,das jam haus|limestone|TN
7,"Absolutely World Class, Inc.",Abilene,TX,https://www.absolutelyworldclass.com/,,info@absolutelyworldclass.com,Sauces and condiments (house recipes and customer recipes),"Family sauce plant at 242 Cottonwood St, Abilene TX. Co-packing page: recipe analysis, samples, third-party shelf-life lab, manufacture, date code, package, palletize; packaging, labeling, QA, nutrition facts, distribution, regulatory paperwork. Also restaurant bulk supply. Development fee $500 per formula (up to 3 shipped samples) effective May 2024.",Jars; standard 16 oz example on MOQ copy; other containers pictured on copack page,"Minimum batch 150 gallons finished product (about 1100 of 16 oz bottles claimed). Maximum 1 truckload or 20 pallets (about 180 cases/pallet, 6 jars/case claimed).",,co-packer,https://www.absolutelyworldclass.com/; https://www.absolutelyworldclass.com/co-packing/; https://www.absolutelyworldclass.com/about-us/; https://www.absolutelyworldclass.com/contact-us/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,published_gallon_moq; development_fee_500; seed_phone_unused; texas_am_directory,"Official co-packing page with process, 150-gallon minimum, and $500 formula fee. Contact emails info@absolutelyworldclass.com and mason@absolutelyworldclass.com (info@ used). Seed 817-578-6772 unused. Plant hours listed. Texas A&M acidified-foods directory context; site is sauces, not bakery/beverage.",Absolutely World Class,"absolutely world class, inc.|abilene|TX"
8,Afia Foods,Austin,TX,https://www.afiafoods.com/,,,"Own-brand frozen Mediterranean foods (falafel, kibbeh, bowls); pantry spices",Brand site says food is made from scratch in Austin TX. Wholesale/foodservice of Afia SKUs. No co-pack or private-label offer on pages reviewed.,Frozen retail; spice jars,,,unknown,https://www.afiafoods.com/; https://afiafoods.com/pages/about-us; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; not_copacker; texas_am_directory; seed_trap; seed_phone_unused; seed_email_unused,Official site is the Afia frozen Mediterranean brand. Texas A&M list is a generic acidified-foods copack roster; Afia is not pitching third-party packing. Seed 512-963-8963 and info@afiafoods.com unused (not printed on pages reviewed). Exclude.,Afia Foods,afia foods|austin|TX
9,Cactus Juice Bottling Co,Graham,TX,https://www.cactusjuicebottling.com,1-800-305-6494,inquiries@cjbottling.com,"Custom bottled products (site does not list a food-only SKU set; claims contract manufacturing for brands including HEB, Costco, AT&T)","Family 110000 sq ft facility at 338 Cliff Drive North, Graham TX. Blow-mold bottles, mix/formulate, fill and package, store and distribute. Positions as a co-packer. Curl this session hit SiteGround captcha; WebFetch retrieved the full homepage.",Custom blow-molded bottles; packaged cases,,,co-packer,https://www.cactusjuicebottling.com; https://www.pickyourown.org/copackers-Texas.php,2026-08-26 00:00:00,VERIFIED,4,bottling_and_blow_mold; sg_captcha_on_curl; seed_email_unused; seed_sqf_unused; large_brand_clients_claimed,Official site confirms Graham TX contract bottling/co-pack. Phone 1-800-305-6494; inquiries@cjbottling.com. Seed orders@cactusjuicetm.com unused. Seed SQF unused (not on homepage copy reviewed). Client list includes non-food (AT&T); confirm food/bev fit per SKU. No numeric MOQ.,Cactus Juice Bottling,cactus juice bottling|graham|TX
10,Henry's Dream Distributors (Tejano Salsa),Houston,TX,http://www.tejanosalsa.com,,,Salsa and Mexican foods (own Tejano Salsa brand) per indexed copy,"Indexed tejanosalsa.com/p/commercial-kitchen described custom manufacture of salsas, sauces, spices, dips, jams, condiments and copacking in a Houston commercial kitchen. Live HTTP is 404; HTTPS 500 after retry. Not VERIFIED this session.",,,,unknown,http://www.tejanosalsa.com; https://tejanosalsa.com/; https://tejanosalsa.com/p/commercial-kitchen; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,NEEDS_REVIEW,2,site_down; http_404; https_500; seed_trap; seed_phone_unused; seed_email_unused,tejanosalsa.com is not a healthy homepage (404/500) after retry. Indexed kitchen page claimed copack for Henry Riojas / Henry's Dream. Seed 832-877-8227 and tejanosalsa.sales@gmail.com unused. Do not import as live until the site serves copack copy again.,Henry's Dream Distributors,henrys dream|houston|TX
11,Snack Connector,Salt Lake City,UT,https://www.snackconnector.com/,801-259-3448,sales@snackconnector.com,"Dried snacks (sunflower seeds, nuts, and other snack/dry goods per site and Utah Ag directory)","Site pitches US snack contract manufacturing, turnkey (sourcing, recipe, packaging), co-packing, 3PL fulfillment (DTC, retail, Amazon FBA), and consulting to set up someone else's plant. About: grew out of their own sunflower-seed brand, then copacked others. Claims 1.5M+ products/month and 40000+ sq ft. Success-story client reads like their own seed brand. Utah Ag directory lists 3622 W 1820 S (site footer zip 84101).",,,,co-packer,https://www.snackconnector.com/; https://www.snackconnector.com/about; https://www.snackconnector.com/solutions; https://www.snackconnector.com/success-stories; https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,2026-08-26 00:00:00,VERIFIED,3,seed_trap_brand_or_distributor; own_brand_origin; fulfillment_and_consulting_mix; success_story_may_be_own_brand; seed_email_unused; city_not_seed_sentence,"Seed trap: may be a snack brand/distributor. Live site does claim snack contract manufacturing and co-packing, so not auto-excluded. Origin brand is Interstate Bait / sunflower seeds; seed email kyler@interstatebait.com unused (sales@snackconnector.com on site). Phone 801-259-3448 matches. Confidence 3 because fulfillment/consulting are mixed in and the featured success story appears to be their own brand. Cornell city field was a sentence; use Salt Lake City.",Snack Connector,snack connector|we are a co-packer based in salt lake city|UT
12,Tall Hat Foods,Lindon,UT,https://www.tallhatfoods.com,,,Sauces; soups; dressings; ready-to-use foodservice/retail/industrial products; meat processing and blending claimed,"Chef-led copack/co-man. Custom recipe development; off-the-shelf solutions; batch/kettle; hot fill and cold fill; meat processing and blending; lab testing; regulatory. Serves retail deli, foodservice, and industrial/CPG. Site says larger-scale foodservice/industrial more than first-run.",Flexible packaging formats claimed (not itemized),,SQF-certified claimed; USDA standards claimed,co-manufacturer,https://www.tallhatfoods.com; https://www.tallhatfoods.com/our-story; https://www.pickyourown.org/copackers-Utah.php,2026-08-26 00:00:00,VERIFIED,4,chef_led; foodservice_industrial; seed_phone_unused; seed_email_unused; seed_organic_unused; seed_larger_volumes_unused,Official site confirms copacking/manufacturing with SQF and USDA claims. Founder Kent Andersen (CMC) on Our Story. Seed (773) 657-4509 and jason@tallhatfoods.com unused (not printed). Seed CERTIFIED ORGANIC unused; live claims are SQF and USDA. Seed Larger volumes only unused. No numeric MOQ. Lindon UT kept from seed; address not printed on pages reviewed.,Tall Hat Foods,tall hat foods|lindon|UT
