,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,New Canaan Farms,Utopia,TX,https://newcanaanfarms.com/,,,Jams; jellies; salsas; sauces; dips; relishes; mustards; herb and spice blends (own brand),"Live newcanaanfarms.com is a Waters-family brand shop making small-batch jars in Utopia, with a company store at 941 Main Street. No co-pack or private-label offer on retrieved pages.",Retail jars,,,unknown,https://newcanaanfarms.com/; https://newcanaanfarms.com/pages/our-story; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; seed_phone_unused; agrilife_directory_only_copack,AgriLife listed New Canaan among acidified co-packers. Live site is an own-brand jam/salsa shop. Seed 800-727-5267 unused. Do not list as a founder co-packer.,New Canaan Farms,new canaan farms|utopia|TX
1,Pack'n Fresh,Grand Prairie,TX,https://packnfresh.com/,888-703-7374,info@packnfresh.com,Non-perishable dry and nutritional foods packed to spec; meal-kit components; branded kits (not a cook/hot-fill plant),"Turnkey packaging house: source or receive ingredients, then blend/batch/sort, pack, label, kit variety packs, and palletize. Scope copy includes design, develop, source, mix, pack, store, fulfill, and ship. Seed trap: this is packaging/fulfillment with dry blend, not a sauce/acidified co-packer.",Standup pouches; pillow pouches; stick packs; boxes; cans; jars; paper or plastic cups; gusseted pouches; 3-4 side seal bags,,,secondary packaging,https://packnfresh.com/; https://packnfresh.com/contact/; https://packnfresh.com/government-contracts/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,4,packaging_fulfillment; dry_blend; certifications_unnamed; agrilife_acidified_mismatch,"Contact page: 1025 Ave S Ste 150, Grand Prairie; info@packnfresh.com; toll-free 888-703-7374 (888.70.FRESH); also 847-727-0386. Certifications are claimed but not named; leave blank. AgriLife listed acidified foods; live offer is dry/non-perishable pack and mix. Useful for pouch/stick-pack founders, not hot-fill salsa.",Pack'n Fresh,pack n fresh|grand prairie|TX
2,"Picklesmith, Inc.",Taft,TX,http://www.picklesmith.com/,361-528-4953,info@picklesmith.com,Pickles and canned goods (identity only; product list unpublished on the construction page),"Live picklesmith.com is an under-construction page: Picklers & Canners since 1995 at 300 Green Avenue, Taft. AgriLife listed it among acidified co-packers; co-pack is not described on the live page.",,,,unknown,http://www.picklesmith.com/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,NEEDS_REVIEW,2,site_under_construction; agrilife_directory_only_copack,"Construction page prints (800) 499-3401, (361) 528-4953, and info@picklesmith.com. Do not invent a co-pack offer. Hold until a full site or other company page confirms third-party packing.","Picklesmith, Inc.",picklesmith|taft|TX
3,"Renfro Foods, Inc.",Fort Worth,TX,https://www.renfrofoods.com/,817-336-3849,,Salsas; relishes; chow chow; nacho cheese dip; pickled jalapeno products (Mrs. Renfro's brand plus contract packing),"FAQ on the company site: yes, they do contract packing, developing new recipes for some clients and producing existing ones for others, with limited co-pack capacity. Cook and bottle in Fort Worth.","Glass jars; plastic gallon jugs (foodservice, per other company coverage; site FAQ confirms Fort Worth bottling)",,,co-packer,https://www.renfrofoods.com/; https://www.renfrofoods.com/pages/faq; https://www.renfrofoods.com/pages/contact-us; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,copack_capacity_limited; brand_mrs_renfros; ou_kosher_selected_skus_only,"Contact: 817-336-3849; P.O. Box 321 Fort Worth. Co-pack is on the FAQ, not only in directories. OU Kosher is stated only for Nacho Sliced Jalapeno Peppers and Sweet & Hot Jalapeno Peppers packed at special facilities; not listed as a plant-wide cert. No numeric MOQ. Capacity is explicitly limited.","Renfro Foods, Inc.",renfro foods|fort worth|TX
4,"Riba Foods, Inc.",Houston,TX,https://www.ribafoods.com/,,,Fire-roasted salsas; dips; queso; Texas Pepper Works peppers and mustard,"Dedicated Co-pack Your Brand page with application, credit, and NDA PDFs. Uses client recipes or shared Riba recipes; recipe development, containers, labels, and quantities scoped per project. $750 non-refundable deposit if using the client's recipes (startup cost, not a published unit MOQ).",Jars (labels applied at 200 F; pressure-sensitive roll specs published),,,co-packer,https://www.ribafoods.com/; https://www.ribafoods.com/copack.html; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,seed_phone_unused; published_startup_deposit_not_moq,"Co-pack offer is on ribafoods.com/copack.html. Seed 713-975-7001 unused (footer Toll Free field was blank on retrieved pages). 25,000-label comment is a print-price break, not a production MOQ. Do not treat gluten-free/fat-free product claims as plant certs.","Riba Foods, Inc.",riba foods|houston|TX
5,Teasdale Latin Foods (Jardine / Buda plant),Buda,TX,https://teasdalelatinfoods.com/,877-498-5445,,"Beans; hominy; salsas; sauces; dips; seasonings; peppers; tortillas, taco shells, and flatbreads (conventional and organic lines)","Company heritage and facilities pages offer private label, co-manufacturing, or branded options. Jardines page is the Buda salsa heritage (kettle-cooked small-batch salsa story). Partners page is retail/foodservice sales, not a small-run founder form.",,,,private-label producer,https://teasdalelatinfoods.com/; https://teasdalelatinfoods.com/aboutUs/our-heritage/; https://teasdalelatinfoods.com/facilities/; https://teasdalelatinfoods.com/jardine/; https://teasdalelatinfoods.com/partners/; https://www.pickyourown.org/copackers-Texas.php,2026-08-26 00:00:00,VERIFIED,4,industrial; jardine_buda_plant; seed_phone_unused; hq_carrollton; unnamed_certs,"Seed Teasdale formerly Jardine Foods, Buda. Live brand is Teasdale Latin Foods; Jardines salsa story remains Buda. Customer service 877-498-5445 on the partners page. Seed 512-295-4600 unused. Carrollton address appears on the Jardines contact block. Private label/co-man is on the company site; this is an industrial Latin-foods network, not a first-jar artisan copacker. Named plant certs not extracted from facilities page.",Teasdale Latin Foods,teasdale latin foods buda|buda|TX
6,"TexaFrance, Inc.",Round Rock,TX,https://texafrance.com/,512-246-2500,,Sauces; pestos; queso; condiments; mustards; chutneys; jellies (refrigerated and shelf-stable),"Private-label manufacturing is the stated primary focus. privatelabel.php: formulation, preparation, and packaging for wholesale or retail; HACCP compliance and a certified GMP kitchen; private label for more than 20 companies with client testimonials (Ana's Salsas, Catfish Parlour, Two Hot Mamas, Asahi).",,,HACCP; Organic; GMP kitchen,private-label producer,https://texafrance.com/; https://texafrance.com/privatelabel.php; https://texafrance.com/about.php; https://texafrance.com/contact.php; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,homepage_spells_hacpp,"Contact: 525 Round Rock W Dr, Round Rock, TX 78681; Tel +1 512-246-2500. Homepage also spells HACPP; privatelabel.php says strict HACCP compliance. Organic certified is claimed on the homepage. No numeric MOQ. Email is a contact-form link, not a printed address.","TexaFrance, Inc.",texafrance|round rock|TX
7,"Texas Tito's, Inc.",New Braunfels,TX,https://texastitos.com/,830-626-1123,,"Portion-pack jalapenos and cascabella peppers; individually wrapped pickles; deli cups; shelf-stable sausage (own Tito's brand, foodservice/wholesale)",Live texastitos.com is a wholesale/retail brand shop for portion-pack peppers and pickles. No co-pack or private-label offer on retrieved pages.,Portion pouches; 12 oz deli cups; individually wrapped pickles with or without brine,,,unknown,https://texastitos.com/; https://texastitos.com/contact-us/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,EXCLUDE,5,brand_only; wholesale_own_brand; agrilife_directory_only_copack; kosher_claim_not_listed_as_plant_cert,"Site claims all Tito's products are certified kosher; that is a product claim, not imported as a plant cert without a named agency on the retrieved pages. Address on the page 1282 River Rd, New Braunfels. Third-party directories alleging private label were not used. Do not list as a founder co-packer.","Texas Tito's, Inc.",texas tito's|new braunfels|TX
8,The Incubaker,Austin,TX,http://www.theincubaker.com/,,,,"theincubaker.com is parked/empty (HTTP 200 tiny body; later 500). PickYourOwn marks The Incubaker permanently closed 2022 (1924 East 38 1/2 St, Austin). Do not auto-exclude a live bakery incubator, but this one is dead.",,,,shared kitchen/incubator,http://www.theincubaker.com/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/; https://www.pickyourown.org/copackers-Texas.php,2026-08-26 00:00:00,EXCLUDE,5,permanently_closed; dead_website; seed_phone_unused; do_not_revive,Seed trap: bakery incubator/shared kitchen. PYO 2022 closed; live domain does not produce. Seed 512-240-6009 unused. Do not revive. Not the Singapore IncuBaker shared kitchen.,The Incubaker,the incubaker|austin|TX
9,HNO Blending Solutions,Fordyce,AR,https://www.hnoblendingsolutions.com/,870-352-3189,info@hnoblending.com,Dry blends: seasonings; breadings; batters; sauce mixes; drink mixes; dry rubs; chip coatings; meal-replacement blends,"Live hnoblendingsolutions.com (hnoblending.com 404) is a dry-blend co-packer and private-label house descended from Hol-N-One Donut Co. Offers custom blending, R&D, and packaging for restaurants, snack companies, and food manufacturers. Seed acidified-canning/hot-pack claims are not on the live site.",,,,co-packer,https://www.hnoblendingsolutions.com/; https://www.hnoblendingsolutions.com/WhoWeAre; https://www.hnoblendingsolutions.com/Contact; https://www.pickyourown.org/copackers-Arkansas.php,2026-08-26 00:00:00,VERIFIED,5,website_corrected; seed_url_404; seed_moq_unused; seed_acidified_canning_unused,"Canonical site is hnoblendingsolutions.com. Contact: 1211 W College St, Fordyce; 870-352-3189; info@hnoblending.com still printed. Seed Larger volumes only unused. PickYourOwn listed acidified canning/hot pack/glass/plastic; live offer is dry blending. Founders with spice/rub/drink-mix SKUs, not jarred salsa.",HNO Blending Solutions,hno blending solutions|fordyce|AR
