,company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
0,Heritage Family Specialty Foods,Grand Prairie,TX,https://heritagefamilyfoods.com/,800-648-2837,,"Soups, sauces, salsas, sides, mayonnaise, salad dressings, prepared salads; shelf-stable, refrigerated, or frozen","Home-brand and private-label co-packer. Kettle cooking; cold processing of prepared salads/sides; mayonnaise and salad dressing. R&D, scheduled process, and scale-up described on the R&D page. Address 901 Santerre Drive, Grand Prairie TX 75050.",Portion cups 0.75-4 oz (hot/mayo) and 3-5 oz (cold salads); plastic retail 8-32 oz; glass retail 5-32 oz; foodservice pouches 32 oz-5 lb; pails; industrial totes to 300 gal; microwaveable trays; HTST frozen yogurt and ice cream mixes,,SQF certified claimed,co-packer,https://heritagefamilyfoods.com/; https://heritagefamilyfoods.com/capabilities/; https://heritagefamilyfoods.com/research-development-services/; https://heritagefamilyfoods.com/contact/; https://www.pickyourown.org/copackers-Texas.php,2026-08-26 00:00:00,VERIFIED,4,seed_url_hijacked; canonical_heritagefamilyfoods; curl_http_202; webfetch_ok; seed_email_unused; seed_organic_unused,Seed hfsfoods.com is hijacked (unrelated Chinese game spam). Canonical site heritagefamilyfoods.com confirms Grand Prairie private-label co-pack. Phones 1-800-648-2837 and 972-660-6511. Seed michael.moss@hfsfoods.com unused. Curl returned HTTP 202; WebFetch retrieved pages. No numeric MOQ. Seed organic unused (only SQF published).,Heritage Family Specialty Foods,heritage family specialty foods|grand prairie|TX
1,"Ron's Home Style Foods, Inc.",Houston,TX,https://ronsfoods.com/,713-640-2082,service@ronsfoods.com,"Refrigerated deli salads, dips and spreads, dessert dressings, burger kits, frozen sides and entrees","Co-packing of proprietary recipes plus private label of their refrigerated RTE salads, dressings, and desserts. Small-batch and large-batch claimed. Recipe scale-up, label design, material sourcing, distribution. USDA and FDA inspection claimed on homepage. Fresh daily / hand-make copy. 12530 Burdine St, Houston TX 77085.",Retail and foodservice refrigerated/frozen packs (site does not publish a full format list on the copack page),,SQF Food Safety certified claimed; USDA and FDA inspection claimed,co-packer,https://ronsfoods.com/; https://ronsfoods.com/co-packing/; https://ronsfoods.com/contact/; https://ronsfoods.com/policies/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,5,seed_email_unused; refrigerated_rte; no_numeric_copack_moq,"Official copack page confirms co-pack and private label. Contact 713-640-2082 / service@ronsfoods.com. Seed sales@ronsfoods.com unused. Policies 2000 lb / 10-case minimums are for ordering their own products, not a published copack MOQ, so unused. Lower-than-industry-average minimums claimed without a number.","Ron's Home Style Foods, Inc.",ron's home style foods|houston|TX
2,Son Beverage Company,San Antonio,TX,https://sonbeverage.com/,,,Ambient/cold-fill concentrates and RTD beverages; coffee flavorings; snow cone syrups; slush/granita; aguas frescas; lemonades; cocktail mixes; mocktails. Own Jell-Craft brand since 1945.,Private label and co-pack for ambient fill beverages. 14700 sq ft and 2 high-speed lines claimed. Allergen-free facility claimed. In-house B&W 4x6 labels. Texas A&M notes cold-filled beverages only.,"5-128 oz round PET, HDPE, or glass; pressure-sensitive wraparound labels; clear labels; heat-shrink or wet neckbands. Bag-in-box mentioned on an older homepage snapshot, not on the 2026 capabilities page reviewed.",200 gallon minimum (published; varies by bottle size and case count),,co-packer,https://sonbeverage.com/; https://sonbeverage.com/capabilities-copacking-privatelabel/; https://sonbeverage.com/son-beverage-company/; https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,2026-08-26 00:00:00,VERIFIED,4,curl_http_202; webfetch_ok; published_moq_200_gal; seed_contact_unused; seed_certs_unused; cold_ambient_fill_only,"Official pages confirm San Antonio ambient-fill co-pack/private label and a 200 gallon floor. Curl returned HTTP 202; WebFetch retrieved homepage and capabilities. Seed 210-733-7761 and tim@sonbeverage.com not on the pages retrieved, so unused. No certs published on those pages (directory HACCP unused).",Son Beverage Company,son beverage company|san antonio|TX
3,Waco Bottling Co.,Woodway,TX,https://www.wacobottling.com/,254-856-1999,Tommy@wacobottling.com,"Beverages, sauces, dressings, sweeteners, coffees, shots, supplements; also hand sanitizer (non-food) and alcohol-bottom mixers","Hot-fill specialist; also cold fill and canning. Tolling or turn-key. Lab support, process authority, Nutrition/Supplement Facts, ingredient sourcing. Two facilities; cup-shot line up to 500 shots per minute claimed. Copy addresses first products as well as brand extensions.",Cans; bottles; cup shots; gallons mentioned on sanitizer SKUs,,SQF Level 2 claimed (score 99 claimed),co-packer,https://www.wacobottling.com/; https://www.wacobottling.com/copy-of-contact; https://www.pickyourown.org/copackers-Texas.php,2026-08-26 00:00:00,VERIFIED,5,seed_phone_unused; seed_email_unused; nonfood_sanitizer; alcohol_adjacent; startup_friendly_copy; no_numeric_moq,Official site confirms Woodway co-pack at 209 Otis Drive. Live phone 254-856-1999 and Tommy@wacobottling.com. Seed 254-340-4679 and contact@wacobottling.com unused. 500 shots/min is capacity not MOQ. Also packs sanitizer and alcohol mixers.,Waco Bottling Co.,waco bottling|woodway|TX
4,"The Virginia Diner, Inc.",Wakefield,VA,https://www.vadiner.com/,888-823-4637,sales@vadiner.com,"Own-brand Virginia peanuts, nut mixes, candied nuts, brittles, baked goods, pantry gifts","Brand shop, restaurant, and wholesale of Virginia Diner products. No co-pack or private-label manufacturing offer on about or wholesale pages.",,,,unknown,https://www.vadiner.com/; https://www.vadiner.com/pages/about-us; https://www.vadiner.com/pages/wholesale-sales; https://www.pickyourown.org/copackers-Virginia.php,2026-08-26 00:00:00,EXCLUDE,5,brand_only; pickyourown_copack_not_on_site; seed_phone_unused; seed_email_unused; seed_organic_unused,"vadiner.com is a peanut gift/wholesale brand (322 West Main Street, Wakefield). Live phone 1-888-VADINER (888-823-4637); sales@vadiner.com. Seed 757-899-6213 and sstephens@vadiner.com unused. PickYourOwn copack/organic listing is not on live pages.","The Virginia Diner, Inc.",the virginia diner|wakefield|VA
5,Freedom Foods LLC,Randolph,VT,https://www.freedom-foods.com/,802-728-0070,info@freedom-foods.com,"Dry, wet, baked, cold, liquid, dehydrated, and extruded specialty foods (services page). In-house brand Hillside Lane Farm.","Flexible co-packing, private label, recipe development, production testing/launch, packaging and ingredient sourcing, warehousing/fulfillment, nutritional analysis, certification support. Site says they work with start-ups through internationally recognized companies. Peanut-free facility claimed. Google Sites is thin but official.",,,Certified Organic claimed; Kosher claimed; Gluten Free facility claimed,co-packer,https://www.freedom-foods.com/; https://www.freedom-foods.com/home/services; https://www.freedom-foods.com/home/contact-us; https://www.pickyourown.org/copackers-Vermont.php,2026-08-26 00:00:00,VERIFIED,4,seed_url_typo_freedon; seed_email_unused; google_sites_thin; start_up_copy,Seed URL freedon-foods.com does not resolve (typo). Canonical freedom-foods.com confirms Randolph VT co-pack. Phone (802) 728-0070; info@freedom-foods.com. Seed cathy@freedom-foods.com unused. No numeric MOQ. Thin Google Site but copack offer is on-page.,Freedom Foods LLC,freedom foods llc|randolph|VT
6,Green Mountain Co-Pack (Vermont Bottling Company),Williston,VT,https://www.greenmountaincopack.com/,802-846-7639,,"Hot-fill beverages, sauces, syrups, marinades (directory / Batch 02)","Unknown on a live official site this session. greenmountaincopack.com and vermontbottling.com both failed DNS. Same Williston plant already digested in Batch 02 as Vermont Bottling Company (NEEDS_REVIEW; flag formerly_green_mountain_copack). Seed email mark@thirsty1.com matches historical Thirsty Ventures/Mark Mahoney tie to GMCP, not a live page.",,,,co-packer,https://www.greenmountaincopack.com/; https://www.vermontbottling.com/; https://www.pickyourown.org/copackers-Vermont.php,2026-08-26 00:00:00,NEEDS_REVIEW,2,cross_batch_dupe; website_unreachable; dns_fail; formerly_green_mountain_copack; batch_02_vermont_bottling; seed_email_unused; seed_moq_unused,Cross-batch dupe: phone 802-846-7639 is Vermont Bottling Company in Batch 02 (Williston). PickYourOwn lists Vermont Bottling as formerly Green Mountain Co-Pack. Do not import a second plant. Keep Batch 02 master. Seed 300-gallon MOQ unused (directory only). Confirm live before any import.,Vermont Bottling Company,vermont bottling company|williston|VT
7,"Olivia's Crouton Company, Inc.",Brandon,VT,https://oliviascroutons.com/,888-425-3080,info@oliviascroutons.com,Croutons and related baked snacks (own brand); co-pack/private label of same category claimed,"Own 36000 sq ft plant in Brandon with dedicated gluten-free kitchen, high-volume bread line, custom packaging, expanded cutting/seasoning, R&D. Facility page lists co-packing and private label capabilities. Primarily a brand that also offers copack.",Trending packaging and portion-control options claimed (no size list),,SQF claimed; Non-GMO Project Verified on several products claimed; Certified Organic by Vermont Organic Farmers claimed; certified women-owned claimed,co-packer,https://oliviascroutons.com/; https://oliviascroutons.com/facility/; https://oliviascroutons.com/certifications/; https://oliviascroutons.com/contact/; https://oliviascroutons.com/our-story/; https://www.pickyourown.org/copackers-Vermont.php,2026-08-26 00:00:00,VERIFIED,4,city_corrected_brandon; seed_city_new_haven; seed_email_unused; brand_with_copack_offer,"Facility page explicitly lists co-packing and private label. Plant is 2014 Forest Dale Road, Brandon VT 05733 (seed city New Haven unused). Phone 888-425-3080; info@oliviascroutons.com (seed fwc@ unused). No numeric MOQ. Best fit if the founder wants croutons/baked snacks packed, not sauces.","Olivia's Crouton Company, Inc.",olivia's crouton company|brandon|VT
8,PACK Commercial Kitchen,South Burlington,VT,https://packvt.com/,,,"Bakery, hot-fill, cold-fill, dry-fill, condiments, sauces, mixes, brownies, cookies, granola/energy bars, spice blends (directories / LinkedIn)","Shared production kitchen that historically offered co-pack (hot fill, cold fill, packaging, incubator). packvt.com does not resolve. LinkedIn still describes an 8000 sf South Burlington production kitchen making bakery, hot-fill, and dry-fill for New England food businesses. Do not auto-exclude: shared kitchen with production offer.",,,,shared kitchen/incubator,https://packvt.com/; https://www.linkedin.com/company/pack-commercial-kitchen; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-26 00:00:00,NEEDS_REVIEW,2,shared_kitchen; website_unreachable; dns_fail; seed_phone_unused; seed_email_unused; do_not_auto_exclude,"Seed trap handled per standing rule: shared kitchen offering production is not auto-EXCLUDE. Domain dead this session. Seed 802-435-1919, michael@packvt.com, and 8 Harbor View Road unused (not on a live official page). Confirm still operating before import.",PACK Commercial Kitchen,pack commercial kitchen|south burlington|VT
9,Blue Ocean Group (Blue Ocean Tea Co.),Blaine,WA,https://blueoceantea.com/,778-368-1377,info@blueoceantea.com,"Specialty teas, botanicals, iced teas, nutrition/wellness, functional blends; pyramid sachets; RTD CBD products listed on the private-label page","Private-label and contract manufacturing. Frictionless blending, custom formulation, tea bag and portion-pack packing, warehousing/logistics. US manufacturing hub 1525 Boblett St, Blaine WA (18000 sq ft claimed). Global HQ and manufacturing Unit 106, 2455 192nd Street, Surrey BC. Launch Lab program. Small-batch through 250 metric tons/year claimed.",Loose-leaf tins; pouches; rectangular and pyramid mesh tea bags; envelope/overwrap; portion packs for iced/bulk tea,,SQF / GFSI claimed; USDA Organic claimed; CCOF claimed; Organic Federation of Canada claimed; Kosher Check claimed; Surrey facility Health Canada NHP site licence claimed,co-manufacturer,https://blueoceantea.com/; https://blueoceantea.com/private-label-manufacturing/; https://blueoceantea.com/our-services/; https://blueoceantea.com/manufacturing-infrastructure/; https://blueoceantea.com/quality-assurance/; https://blueoceantea.com/contact-us/; https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,2026-08-26 00:00:00,VERIFIED,5,city_corrected_blaine; canadian_hq; seed_city_bellingham; seed_phone_unused; seed_email_unused; wellness_adjacent; cbd_listed,"Official site confirms private-label tea/botanical co-man. US plant is Blaine, not Bellingham. Phone +1 778-368-1377; info@blueoceantea.com. Seed 778-882-8737 and markarathoon@ unused. Seed Kosher/SQF/Organic match published claims. No numeric MOQ. Wellness/CBD-adjacent.",Blue Ocean Group (Blue Ocean Tea Co.),blue ocean tea|blaine|WA
